state,poverty_rate,unemployment_rate,no_hs_diploma,SES_composite,SES_quartile,high_vulnerability
GA,6.3,2.1,8.1,0.2747188627201358,Q1_LeastVulnerable,0
NM,5.9,3.8,6.1,0.2754614894971356,Q1_LeastVulnerable,0
NM,5.5,4.4,7.2,0.34028219817525995,Q2,0
CA,7.6,1.9,11.5,0.44287078294080207,Q2,0
NJ,1.2,1.0,5.1,0.04195841290048801,Q1_LeastVulnerable,0
KS,10.7,5.0,13.9,0.7328134945894336,Q4_MostVulnerable,1
OR,4.7,2.1,10.2,0.3171016337789094,Q2,0
SC,12.7,4.6,10.2,0.6403034160831743,Q3,0
MO,13.4,5.5,9.5,0.6760025461489496,Q3,0
AL,13.3,7.0,11.6,0.8212921705919797,Q4_MostVulnerable,1
NY,10.5,4.6,12.5,0.6777530235518778,Q3,0
OR,9.5,6.5,8.8,0.6232760449819648,Q3,0
GA,14.9,5.0,14.3,0.804105665181413,Q4_MostVulnerable,1
MI,10.6,3.3,12.7,0.602429450456185,Q3,0
WA,10.5,8.0,8.7,0.6799278591130914,Q3,0
IL,12.0,4.6,9.6,0.6043390621684702,Q3,0
FL,17.8,5.4,15.3,0.8615531508593253,Q4_MostVulnerable,1
FL,19.6,5.3,15.1,0.8607574793125398,Q4_MostVulnerable,1
MO,2.0,4.2,4.6,0.18072353065987692,Q1_LeastVulnerable,0
WA,13.4,5.5,11.0,0.7363674941650752,Q4_MostVulnerable,1
NJ,3.5,2.7,6.6,0.1705919796308084,Q1_LeastVulnerable,0
IL,8.4,4.3,6.1,0.3770952684065351,Q2,0
NY,3.6,4.6,8.3,0.34489709314661576,Q2,0
NY,6.0,3.5,7.0,0.2896774877997029,Q2,0
NV,2.1,6.2,0.5,0.2812433694037768,Q1_LeastVulnerable,0
CO,13.7,6.3,11.8,0.8105240823254828,Q4_MostVulnerable,1
NY,11.4,7.0,9.2,0.6943029917250159,Q3,0
LA,19.9,9.2,18.3,0.9877466581795035,Q4_MostVulnerable,1
AK,13.2,5.9,10.4,0.7300021217907915,Q4_MostVulnerable,1
MS,2.1,1.7,3.8,0.05596223212391258,Q1_LeastVulnerable,0
WI,15.3,7.1,13.7,0.8961913855293867,Q4_MostVulnerable,1
IA,4.5,4.1,5.9,0.25127307447485675,Q1_LeastVulnerable,0
WA,9.4,4.0,8.2,0.455389348610227,Q2,0
CA,3.1,3.2,7.6,0.22135582431572245,Q1_LeastVulnerable,0
OK,17.8,9.2,11.8,0.9114152344578824,Q4_MostVulnerable,1
CA,4.5,6.4,4.3,0.35683216634839804,Q2,0
ID,5.2,4.8,11.0,0.5086993422448547,Q3,0
MT,16.2,9.7,14.3,0.9491300657755145,Q4_MostVulnerable,1
NV,6.2,2.9,7.6,0.2849565032887757,Q1_LeastVulnerable,0
PA,16.6,8.0,13.3,0.9237216210481646,Q4_MostVulnerable,1
NM,7.9,6.4,10.0,0.6318162529174624,Q3,0
NV,6.2,2.5,10.1,0.3692446424782516,Q2,0
UT,1.6,1.8,4.3,0.05474220241884151,Q1_LeastVulnerable,0
MA,13.4,8.6,12.4,0.8762995968597496,Q4_MostVulnerable,1
FL,18.6,6.1,13.3,0.8793761935073201,Q4_MostVulnerable,1
CO,9.2,2.8,9.2,0.4235094419690218,Q2,0
KY,18.6,9.9,14.6,0.9699236155315085,Q4_MostVulnerable,1
OH,4.8,5.2,7.4,0.3775726713346064,Q2,0
AR,10.9,5.9,11.9,0.747878209208572,Q4_MostVulnerable,1
CA,5.9,3.7,8.9,0.3715255675790367,Q2,0
CA,17.0,6.4,10.5,0.8001803522172714,Q4_MostVulnerable,1
NE,6.4,4.3,5.5,0.3055909187354127,Q2,0
GA,9.5,7.2,9.0,0.654254190536813,Q3,0
CO,13.6,6.4,15.5,0.8727986420538935,Q4_MostVulnerable,1
NV,16.4,10.2,11.5,0.8963505198387439,Q4_MostVulnerable,1
PA,18.3,6.1,13.7,0.8848398047952472,Q4_MostVulnerable,1
IN,1.6,2.5,4.7,0.08386378103119031,Q1_LeastVulnerable,0
MT,13.8,5.6,10.8,0.7405580309781455,Q4_MostVulnerable,1
CA,8.4,2.9,9.6,0.4272756206238066,Q2,0
VA,9.2,4.5,12.4,0.6404625503925313,Q3,0
IN,9.8,5.6,10.8,0.6682049649904519,Q3,0
WY,3.2,3.8,5.0,0.1824209632930193,Q1_LeastVulnerable,0
WV,11.3,8.6,16.2,0.8900912370040314,Q4_MostVulnerable,1
PA,4.9,4.2,7.6,0.3242626776999788,Q2,0
AK,2.8,4.6,5.2,0.22978994271164865,Q1_LeastVulnerable,0
MO,12.9,6.0,14.3,0.8323785274771908,Q4_MostVulnerable,1
CA,13.2,8.5,10.6,0.8110545300233397,Q4_MostVulnerable,1
TX,14.7,10.0,15.7,0.9496074687035859,Q4_MostVulnerable,1
RI,7.0,4.9,6.8,0.403034160831742,Q2,0
WV,17.6,5.8,16.7,0.890674729471674,Q4_MostVulnerable,1
NJ,8.2,3.6,9.5,0.4554423933800127,Q2,0
MS,16.0,7.2,15.6,0.9266390833863781,Q4_MostVulnerable,1
MS,14.9,7.2,16.3,0.9201145767027371,Q4_MostVulnerable,1
KY,5.9,4.8,5.7,0.32946106513897727,Q2,0
MI,6.2,4.6,10.7,0.5095480585614259,Q3,0
NY,9.3,4.8,6.8,0.4547528113727986,Q2,0
VA,19.4,6.9,12.6,0.8973053256948864,Q4_MostVulnerable,1
NV,6.6,4.6,6.7,0.3662210906004668,Q2,0
TX,9.8,7.7,10.9,0.7498939104604285,Q4_MostVulnerable,1
TX,10.0,6.5,10.1,0.6879906641205178,Q3,0
MS,6.4,4.7,7.9,0.4092403988966688,Q2,0
IA,17.2,8.7,13.9,0.9463186929768724,Q4_MostVulnerable,1
NY,6.2,3.3,9.3,0.3717377466581795,Q2,0
MD,10.2,4.3,11.5,0.6246552089963929,Q3,0
CA,11.1,4.2,12.7,0.6677275620623807,Q3,0
KS,13.4,5.8,15.3,0.8388499893910462,Q4_MostVulnerable,1
WI,9.9,4.3,9.9,0.5562274559728411,Q3,0
CA,5.1,5.3,6.5,0.3599087629959685,Q2,0
OH,16.9,6.4,14.7,0.9009654148100997,Q4_MostVulnerable,1
TN,0.3,0.9,2.9,0.014481222151495861,Q1_LeastVulnerable,0
NY,7.5,7.2,7.4,0.5414810099724167,Q3,0
MT,8.5,3.9,11.2,0.5502864417568428,Q3,0
OH,12.1,5.9,10.8,0.7312751962656483,Q4_MostVulnerable,1
LA,5.9,4.4,5.5,0.29911945682155744,Q2,0
CA,12.0,3.9,8.0,0.49432420963293017,Q3,0
WA,9.6,6.7,9.9,0.6787078294080203,Q3,0
ME,12.0,6.6,13.3,0.8293019308296202,Q4_MostVulnerable,1
NC,13.5,8.4,14.0,0.9049437725440271,Q4_MostVulnerable,1
MS,11.4,4.4,10.9,0.632771058773605,Q3,0
CA,14.0,6.3,16.0,0.8779970294928919,Q4_MostVulnerable,1
WA,10.4,5.2,10.0,0.6281031190324634,Q3,0
RI,4.9,3.9,7.2,0.2906853384256312,Q2,0
CO,4.1,1.0,1.9,0.0736261404625504,Q1_LeastVulnerable,0
WI,11.0,5.5,9.6,0.6398260131551029,Q3,0
OK,4.4,1.2,8.9,0.23429874814343307,Q1_LeastVulnerable,0
MI,1.2,2.9,8.7,0.21790791427965203,Q1_LeastVulnerable,0
NM,17.9,4.2,12.3,0.742255463611288,Q4_MostVulnerable,1
CA,19.3,5.0,15.6,0.8478676002546148,Q4_MostVulnerable,1
MO,4.4,4.5,9.3,0.40027583280288564,Q2,0
CA,6.5,3.1,8.3,0.3296732442181201,Q2,0
MO,5.0,2.0,3.0,0.12221514958625079,Q1_LeastVulnerable,0
MO,10.8,7.1,10.9,0.7546679397411414,Q4_MostVulnerable,1
TX,4.8,3.9,8.9,0.3538616592403989,Q2,0
OK,5.9,5.1,6.1,0.3586887332908975,Q2,0
GA,12.7,5.6,10.8,0.7240080628050074,Q4_MostVulnerable,1
TX,3.1,6.9,4.2,0.33831954169318906,Q2,0
MT,9.1,3.8,4.4,0.329514109908763,Q2,0
NJ,2.8,5.5,8.5,0.39035646085295994,Q2,0
CO,4.1,3.1,7.1,0.22241671971143648,Q1_LeastVulnerable,0
TX,2.4,0.2,9.4,0.1988117971568003,Q1_LeastVulnerable,0
VA,7.9,5.1,10.7,0.5906535115637599,Q3,0
PA,9.0,5.2,8.8,0.545830681094844,Q3,0
VA,0.8,0.7,5.3,0.03893486102270316,Q1_LeastVulnerable,0
IL,7.5,2.9,9.9,0.416613621896881,Q2,0
TX,2.4,2.7,8.1,0.20294928920008484,Q1_LeastVulnerable,0
MI,19.6,8.4,15.5,0.9697644812221515,Q4_MostVulnerable,1
CO,13.5,2.4,14.0,0.634521536176533,Q3,0
NC,10.0,6.6,9.4,0.6618926373859537,Q3,0
ND,13.8,5.4,9.9,0.6943560364948017,Q3,0
IL,6.6,2.0,8.2,0.28405474220241883,Q1_LeastVulnerable,0
AZ,12.6,7.2,11.7,0.8209208572034798,Q4_MostVulnerable,1
FL,4.3,3.2,4.7,0.17144069594737957,Q1_LeastVulnerable,0
KY,7.7,6.1,6.2,0.46705919796308076,Q2,0
CO,3.8,3.8,7.8,0.2792807129217059,Q1_LeastVulnerable,0
DE,22.6,8.8,15.5,0.9789412263950775,Q4_MostVulnerable,1
KY,1.1,2.1,5.2,0.06906429026098027,Q1_LeastVulnerable,0
WA,2.5,3.5,5.5,0.16008911521323996,Q1_LeastVulnerable,0
PA,4.4,2.7,10.3,0.3373116910672607,Q2,0
IN,15.7,5.4,15.4,0.8445788245279015,Q4_MostVulnerable,1
WA,7.2,5.1,6.1,0.3965626989178867,Q2,0
NY,4.9,3.3,6.4,0.22740292807129217,Q1_LeastVulnerable,0
MA,11.8,5.6,12.6,0.7654890727774242,Q4_MostVulnerable,1
MI,21.9,10.2,17.2,0.9934224485465734,Q4_MostVulnerable,1
LA,5.9,3.6,7.9,0.3260661998726926,Q2,0
FL,12.7,5.8,9.1,0.6650753235730957,Q3,0
KY,13.6,5.2,10.4,0.6985465733078718,Q3,0
MS,4.8,4.1,6.4,0.2728622957776364,Q1_LeastVulnerable,0
MS,2.5,3.3,6.8,0.18714194780394655,Q1_LeastVulnerable,0
PA,5.2,4.9,11.0,0.515701251856567,Q3,0
IA,10.5,4.3,8.9,0.5262571610439211,Q3,0
OH,8.1,3.7,7.0,0.36091661362189686,Q2,0
MT,6.6,5.2,8.1,0.4545406322936559,Q2,0
WA,4.2,3.6,9.1,0.3300976023764057,Q2,0
KY,4.4,2.0,4.3,0.11903246339910885,Q1_LeastVulnerable,0
TX,10.2,7.0,13.0,0.8003925312964141,Q4_MostVulnerable,1
TN,6.8,1.5,8.1,0.2739231911733503,Q1_LeastVulnerable,0
NY,7.4,5.4,7.3,0.4580946318692976,Q2,0
NY,0.3,0.2,2.0,0.005994058985784002,Q1_LeastVulnerable,0
CA,5.4,6.4,9.1,0.5228092510078507,Q3,0
WA,15.6,4.3,12.4,0.7324421812009336,Q4_MostVulnerable,1
CA,14.8,8.2,12.8,0.8988436240186718,Q4_MostVulnerable,1
MO,14.0,6.1,10.2,0.7461807765754297,Q4_MostVulnerable,1
IN,13.3,5.5,11.0,0.734298748143433,Q4_MostVulnerable,1
LA,8.4,4.8,8.2,0.4839804795247189,Q2,0
NJ,13.8,7.1,11.7,0.8354020793549756,Q4_MostVulnerable,1
UT,5.0,2.2,6.2,0.17462338213452153,Q1_LeastVulnerable,0
MA,14.7,5.2,9.3,0.6684171440695947,Q3,0
WI,5.7,4.7,13.3,0.5786123488224061,Q3,0
NV,12.9,3.3,8.7,0.4993104179927859,Q3,0
CO,11.5,4.6,11.1,0.6557924888605983,Q3,0
CT,7.4,8.8,5.2,0.5014852535539995,Q3,0
OH,0.8,0.8,1.4,0.011775938892425205,Q1_LeastVulnerable,0
CA,17.1,8.9,13.8,0.9470082749840866,Q4_MostVulnerable,1
MI,10.9,4.4,10.8,0.6190855081688945,Q3,0
CO,8.2,5.2,11.6,0.6391894759176745,Q3,0
ME,9.6,5.9,10.6,0.6722894122639508,Q3,0
OR,2.1,4.3,5.7,0.20846594525779757,Q1_LeastVulnerable,0
MA,4.4,3.0,5.3,0.17335030765966475,Q1_LeastVulnerable,0
CO,14.7,9.4,15.3,0.9434542754084448,Q4_MostVulnerable,1
GA,17.1,6.3,15.4,0.9043602800763845,Q4_MostVulnerable,1
KS,3.7,3.5,4.3,0.16762147252280923,Q1_LeastVulnerable,0
CA,9.6,5.2,9.9,0.6069913006577551,Q3,0
NE,8.6,2.9,9.6,0.43215573944409086,Q2,0
NJ,12.8,5.4,10.7,0.7093146615743687,Q4_MostVulnerable,1
CA,6.3,4.1,9.7,0.4404837683004456,Q2,0
KY,12.3,5.1,12.8,0.7501060895395715,Q4_MostVulnerable,1
LA,13.5,9.7,11.4,0.8577869722045405,Q4_MostVulnerable,1
IN,8.0,3.2,8.5,0.38510502864417573,Q2,0
MO,12.5,7.5,14.3,0.8781031190324633,Q4_MostVulnerable,1
IA,4.5,4.6,9.1,0.4003288775726714,Q2,0
LA,14.2,6.2,12.2,0.824050498620836,Q4_MostVulnerable,1
SC,2.7,1.5,3.1,0.056545724591555276,Q1_LeastVulnerable,0
CO,14.0,5.1,12.7,0.773976235943136,Q4_MostVulnerable,1
NM,14.1,5.4,13.4,0.8061213664332696,Q4_MostVulnerable,1
MN,10.5,2.5,4.7,0.2969976660301294,Q2,0
IL,7.9,2.9,9.5,0.4101952047528114,Q2,0
OK,5.5,1.4,6.9,0.19080203691915978,Q1_LeastVulnerable,0
MO,12.3,7.7,10.7,0.7906322936558455,Q4_MostVulnerable,1
MI,1.8,3.5,4.1,0.1295353278166773,Q1_LeastVulnerable,0
NC,5.4,4.8,7.4,0.3700933587948228,Q2,0
SC,11.2,6.3,13.4,0.8050604710375557,Q4_MostVulnerable,1
WV,5.7,4.0,7.0,0.3122745597284108,Q2,0
NY,6.4,6.1,10.1,0.5790897517504774,Q3,0
TX,8.8,3.7,7.8,0.4067472947167409,Q2,0
AL,8.3,4.7,10.7,0.5754827074050498,Q3,0
MS,2.6,3.9,6.3,0.2075641841714407,Q1_LeastVulnerable,0
FL,7.0,2.1,9.2,0.3398578400169743,Q2,0
CA,10.0,9.6,10.0,0.7398684489709315,Q4_MostVulnerable,1
MS,12.9,5.9,12.7,0.8013473371525568,Q4_MostVulnerable,1
OR,16.2,7.1,8.0,0.7147252280925102,Q4_MostVulnerable,1
LA,10.9,7.1,7.6,0.6250795671546786,Q3,0
NC,0.9,3.6,6.3,0.16502227880331,Q1_LeastVulnerable,0
MI,20.4,8.2,11.1,0.8858476554211755,Q4_MostVulnerable,1
ME,11.3,5.6,9.6,0.6512306386590282,Q3,0
IL,6.4,1.7,8.1,0.26559516231699554,Q1_LeastVulnerable,0
KY,7.2,3.3,6.9,0.3100997241671971,Q2,0
IA,10.4,5.9,8.8,0.6160619562911097,Q3,0
NY,4.1,3.9,7.6,0.2863887120729896,Q1_LeastVulnerable,0
CA,3.6,4.9,8.8,0.3855824315722469,Q2,0
CA,7.8,4.2,7.0,0.38399108847867597,Q2,0
NC,20.6,6.1,14.1,0.8961383407596011,Q4_MostVulnerable,1
MO,12.1,7.2,9.6,0.7320178230426478,Q4_MostVulnerable,1
LA,3.8,5.3,2.0,0.2690961171228517,Q1_LeastVulnerable,0
CO,0.4,3.5,5.5,0.13515807341396138,Q1_LeastVulnerable,0
LA,3.5,2.8,8.6,0.2490451941438574,Q1_LeastVulnerable,0
RI,10.0,6.6,12.0,0.7602906853384256,Q4_MostVulnerable,1
TX,6.2,9.0,6.4,0.498408656906429,Q3,0
OH,13.8,6.3,9.4,0.7190218544451517,Q4_MostVulnerable,1
CA,4.2,1.3,7.2,0.16597708465945257,Q1_LeastVulnerable,0
NC,7.6,3.4,10.5,0.4673774665817951,Q2,0
GA,15.2,7.5,12.9,0.8928495650328877,Q4_MostVulnerable,1
IL,4.1,0.8,7.6,0.16862932314873755,Q1_LeastVulnerable,0
DE,5.4,3.9,10.0,0.41778060683216633,Q2,0
PA,7.4,4.8,7.2,0.419424994695523,Q2,0
NY,9.5,7.2,9.3,0.6666136218968809,Q3,0
NM,7.9,6.3,12.2,0.7056015276893698,Q3,0
NC,1.9,3.9,5.5,0.17510078506259283,Q1_LeastVulnerable,0
GA,4.0,0.0,4.5,0.07686187141947805,Q1_LeastVulnerable,0
MD,6.6,5.4,7.0,0.42483556121366434,Q2,0
NY,6.2,4.9,6.2,0.3574156588160407,Q2,0
NY,14.6,6.8,13.0,0.8680776575429663,Q4_MostVulnerable,1
RI,17.3,4.6,11.8,0.7522278803309993,Q4_MostVulnerable,1
IL,15.3,5.4,13.2,0.8145024400594102,Q4_MostVulnerable,1
PA,3.7,1.4,5.4,0.10030765966475706,Q1_LeastVulnerable,0
MD,16.0,3.8,8.8,0.5712391258221939,Q3,0
NC,9.0,4.7,10.1,0.5695416931890516,Q3,0
MA,6.1,2.6,8.3,0.2945045618502016,Q2,0
WA,7.8,8.3,10.0,0.676479949077021,Q3,0
CO,10.5,4.9,8.9,0.5657224697644812,Q3,0
NC,16.3,8.8,11.6,0.8906747294716743,Q4_MostVulnerable,1
MT,12.3,3.3,12.0,0.6183428813918947,Q3,0
CO,0.8,1.4,8.4,0.15096541481009973,Q1_LeastVulnerable,0
CA,17.5,7.4,13.8,0.927169531084235,Q4_MostVulnerable,1
SC,1.4,1.1,6.6,0.0854551241247613,Q1_LeastVulnerable,0
CO,10.9,4.6,9.8,0.5926161680458307,Q3,0
CO,13.3,5.7,8.6,0.6474644600042435,Q3,0
WV,12.5,5.4,13.2,0.7775832802885635,Q4_MostVulnerable,1
OH,2.7,5.6,8.1,0.37937619350732016,Q2,0
GA,14.1,6.8,13.5,0.8711542541905368,Q4_MostVulnerable,1
NV,10.1,5.8,9.7,0.6415764905580309,Q3,0
MS,5.8,4.6,9.1,0.4341183959261617,Q2,0
TN,4.5,4.3,9.1,0.38102058137067685,Q2,0
OK,10.2,4.9,13.3,0.7074580946318694,Q3,0
TN,10.8,4.7,12.4,0.6873010821133035,Q3,0
FL,2.6,3.0,6.4,0.1601421599830257,Q1_LeastVulnerable,0
NY,11.1,7.1,7.9,0.6402503713133885,Q3,0
AR,13.4,7.7,12.0,0.8536494801612561,Q4_MostVulnerable,1
CA,2.3,2.3,6.7,0.1347867600254615,Q1_LeastVulnerable,0
OH,12.5,6.9,12.7,0.834447273498833,Q4_MostVulnerable,1
AZ,13.9,5.9,14.7,0.8478145554848292,Q4_MostVulnerable,1
NE,6.0,3.8,7.8,0.336569064290261,Q2,0
TN,19.2,7.0,18.8,0.9481752599193719,Q4_MostVulnerable,1
KY,4.6,3.1,3.8,0.1641735624867388,Q1_LeastVulnerable,0
AR,6.2,5.9,8.9,0.5132081476766391,Q3,0
OH,4.7,3.5,5.7,0.21446000424358158,Q1_LeastVulnerable,0
VA,17.7,7.5,10.0,0.8214513049013368,Q4_MostVulnerable,1
OH,7.0,1.9,8.1,0.2899957564184171,Q2,0
MT,6.4,3.5,5.3,0.2516443878633567,Q1_LeastVulnerable,0
FL,3.9,2.8,6.6,0.18417144069594737,Q1_LeastVulnerable,0
AL,16.1,5.6,13.1,0.8321133036282623,Q4_MostVulnerable,1
OH,4.7,3.4,9.6,0.3505728835136856,Q2,0
FL,5.2,2.9,4.6,0.17711648631444943,Q1_LeastVulnerable,0
TX,1.2,2.5,7.4,0.15038192234245704,Q1_LeastVulnerable,0
MI,4.9,3.6,7.6,0.2872374283895608,Q1_LeastVulnerable,0
MS,2.5,1.3,8.3,0.16820496499045193,Q1_LeastVulnerable,0
PA,7.6,3.7,8.0,0.384521536176533,Q2,0
PA,12.0,5.7,8.4,0.6198281349458944,Q3,0
NY,5.7,5.5,5.4,0.3584765542117547,Q2,0
VA,6.2,4.3,5.5,0.2998620835985572,Q2,0
WI,3.2,2.0,7.6,0.17329726288987904,Q1_LeastVulnerable,0
WA,17.7,7.9,16.8,0.9622321239125822,Q4_MostVulnerable,1
TN,15.8,9.3,11.8,0.8955018035221727,Q4_MostVulnerable,1
OH,12.3,7.1,12.4,0.831105453002334,Q4_MostVulnerable,1
NC,11.8,6.4,7.8,0.6269361340971781,Q3,0
CA,3.3,4.1,7.0,0.25806280500742623,Q1_LeastVulnerable,0
HI,10.4,7.3,11.5,0.7775832802885635,Q4_MostVulnerable,1
AL,9.9,6.6,7.0,0.566465096541481,Q3,0
CO,10.8,6.1,10.0,0.6844366645448758,Q3,0
MD,1.0,3.9,6.9,0.20448758752387017,Q1_LeastVulnerable,0
CO,4.9,1.8,1.6,0.10959049437725442,Q1_LeastVulnerable,0
TX,3.2,0.7,9.3,0.21318692976872478,Q1_LeastVulnerable,0
SC,4.7,3.6,8.0,0.2974750689582007,Q2,0
CA,5.8,3.8,9.3,0.3913112667091025,Q2,0
GA,8.4,3.7,8.4,0.42032675578187995,Q2,0
SD,10.5,6.4,6.8,0.5661998726925526,Q3,0
SC,15.7,3.9,13.9,0.735730956927647,Q4_MostVulnerable,1
WA,4.1,2.4,6.9,0.18406535115637598,Q1_LeastVulnerable,0
WY,12.1,4.9,11.1,0.6875132611924464,Q3,0
WV,8.1,2.0,11.2,0.44801612561001486,Q2,0
LA,1.4,4.7,7.2,0.27095268406535117,Q1_LeastVulnerable,0
GA,8.9,2.6,13.3,0.5441862932314874,Q3,0
PA,15.0,5.6,12.8,0.8151920220666242,Q4_MostVulnerable,1
IL,14.6,7.7,10.9,0.8325907065563335,Q4_MostVulnerable,1
SC,6.6,4.9,7.9,0.4290791427965202,Q2,0
MS,7.6,2.6,9.6,0.39295565457245923,Q2,0
SC,12.0,6.6,13.0,0.8236261404625504,Q4_MostVulnerable,1
ID,10.9,5.7,7.5,0.5650859325270529,Q3,0
MN,9.1,8.2,9.6,0.6894759176745172,Q3,0
MO,5.6,4.3,11.0,0.48785274771907483,Q2,0
VA,13.6,5.9,11.3,0.7735518777848505,Q4_MostVulnerable,1
GA,5.4,2.3,9.6,0.31890515595162316,Q2,0
VA,13.3,4.9,12.6,0.7486738807553576,Q4_MostVulnerable,1
SC,3.3,1.8,8.6,0.2079885423297263,Q1_LeastVulnerable,0
OK,11.3,7.4,9.0,0.6971143645236579,Q3,0
PA,3.2,3.0,5.0,0.13791640144281772,Q1_LeastVulnerable,0
NJ,12.8,6.7,11.5,0.8019308296201993,Q4_MostVulnerable,1
GA,15.8,9.0,9.9,0.8221939316783365,Q4_MostVulnerable,1
CT,8.2,0.9,8.6,0.3192764693401231,Q2,0
TX,11.0,7.2,11.0,0.7676639083386378,Q4_MostVulnerable,1
OK,15.1,6.6,16.1,0.9012306386590282,Q4_MostVulnerable,1
FL,14.2,6.9,12.9,0.8647358370464673,Q4_MostVulnerable,1
NM,4.7,2.2,8.6,0.25403140250371314,Q1_LeastVulnerable,0
MA,6.7,2.9,10.7,0.42419902397623593,Q2,0
CO,16.9,7.8,11.5,0.8798005516656059,Q4_MostVulnerable,1
MS,7.8,7.9,8.6,0.6114470613197539,Q3,0
ID,11.0,6.8,15.3,0.8400700190961171,Q4_MostVulnerable,1
CA,6.0,5.7,7.8,0.4535858264375133,Q2,0
MI,8.4,4.2,11.4,0.5730956927646934,Q3,0
NV,17.5,6.4,15.7,0.913961383407596,Q4_MostVulnerable,1
CA,6.6,2.8,5.3,0.22146191385529387,Q1_LeastVulnerable,0
KY,8.2,3.7,9.7,0.4697114364523658,Q2,0
GA,7.1,1.0,8.8,0.30002121790791425,Q2,0
AZ,13.5,5.0,12.4,0.7541905368130702,Q4_MostVulnerable,1
CA,10.2,4.2,8.6,0.5,Q3,0
CO,5.7,3.4,5.6,0.2332378527477191,Q1_LeastVulnerable,0
CO,2.1,2.8,5.1,0.10953744960746871,Q1_LeastVulnerable,0
SC,8.6,5.1,9.1,0.5434967112242733,Q3,0
MD,12.7,5.8,13.7,0.8119562911096967,Q4_MostVulnerable,1
CO,7.6,3.4,12.5,0.5345851899002758,Q3,0
CA,11.0,2.4,13.3,0.582325482707405,Q3,0
IL,8.1,3.6,10.8,0.5050392531296414,Q3,0
SC,12.0,4.2,9.0,0.5525143220878421,Q3,0
KS,13.9,6.9,11.1,0.8105771270952684,Q4_MostVulnerable,1
CO,1.6,3.8,6.2,0.1818905155951623,Q1_LeastVulnerable,0
KY,6.7,5.4,7.1,0.43194356036494796,Q2,0
MO,6.8,5.2,9.6,0.5223318480797794,Q3,0
AZ,7.8,4.1,10.3,0.5069488648419266,Q3,0
NY,4.2,2.5,8.2,0.23976235943136007,Q1_LeastVulnerable,0
KY,9.9,3.8,12.0,0.6009972416719711,Q3,0
AL,5.1,1.3,5.7,0.1397729683853172,Q1_LeastVulnerable,0
NC,8.5,6.1,11.1,0.6780182474008063,Q3,0
OH,7.5,4.0,7.4,0.37672395501803524,Q2,0
NY,3.5,1.2,4.9,0.08322724379376194,Q1_LeastVulnerable,0
IN,6.2,2.6,9.2,0.33418204964990456,Q2,0
MS,12.0,4.3,13.4,0.705760661998727,Q3,0
KY,5.4,3.7,8.7,0.34988330150647146,Q2,0
OH,10.3,6.7,10.2,0.7045936770634417,Q3,0
NE,8.3,4.0,9.8,0.4953320602588585,Q3,0
CA,1.6,0.0,6.1,0.06089539571398259,Q1_LeastVulnerable,0
NY,1.9,2.3,3.7,0.07086781243369404,Q1_LeastVulnerable,0
OH,3.4,2.8,4.2,0.12433694037767877,Q1_LeastVulnerable,0
KS,3.1,2.6,6.4,0.15133672819859964,Q1_LeastVulnerable,0
TX,22.1,7.7,16.2,0.9676426904307235,Q4_MostVulnerable,1
TN,11.5,5.8,10.8,0.7139295565457245,Q4_MostVulnerable,1
CO,6.9,4.2,9.8,0.4707723318480798,Q2,0
TX,7.1,4.1,8.1,0.3993740717165288,Q2,0
MD,6.1,4.5,9.2,0.4387863356673032,Q2,0
OK,12.6,5.1,11.0,0.7023127519626565,Q3,0
SD,5.6,3.0,11.5,0.43056439635051985,Q2,0
MN,7.3,6.3,8.8,0.5606832166348398,Q3,0
KY,11.9,6.4,15.6,0.846594525779758,Q4_MostVulnerable,1
VT,6.6,5.2,9.0,0.4900806280500743,Q3,0
FL,2.3,4.5,5.7,0.22416719711436453,Q1_LeastVulnerable,0
GA,16.5,7.7,11.5,0.8744960746870358,Q4_MostVulnerable,1
KS,9.1,6.1,6.7,0.5185656694249946,Q3,0
TX,11.6,3.1,8.8,0.4723106301718651,Q2,0
VA,11.5,5.8,9.0,0.6402503713133885,Q3,0
FL,12.8,5.6,12.2,0.7726501166984935,Q4_MostVulnerable,1
TX,3.7,5.6,5.8,0.32139826013155104,Q2,0
GA,2.8,4.2,6.8,0.24819647782728624,Q1_LeastVulnerable,0
WA,16.6,6.0,15.9,0.8910990876299598,Q4_MostVulnerable,1
NV,9.7,5.5,9.7,0.6163271801400382,Q3,0
AL,0.2,2.3,9.3,0.21101209420751113,Q1_LeastVulnerable,0
AZ,9.7,5.6,7.5,0.5336303840441333,Q3,0
CO,3.2,1.4,6.3,0.11229577763632508,Q1_LeastVulnerable,0
CT,5.2,4.1,6.5,0.287025249310418,Q1_LeastVulnerable,0
PA,8.5,4.2,11.1,0.5654572459155527,Q3,0
FL,5.5,4.1,3.3,0.24177806068321664,Q1_LeastVulnerable,0
WA,16.6,5.9,10.4,0.7702100572883515,Q4_MostVulnerable,1
NY,2.5,1.9,6.1,0.10460428601739868,Q1_LeastVulnerable,0
OH,11.2,7.1,13.7,0.8364099299809039,Q4_MostVulnerable,1
FL,8.1,2.9,9.5,0.4153405474220242,Q2,0
TX,3.2,1.5,3.9,0.07198175259919372,Q1_LeastVulnerable,0
NC,13.4,5.9,9.3,0.689369828134946,Q3,0
TX,9.4,3.7,13.0,0.6075217483556121,Q3,0
WA,2.2,1.3,4.9,0.05994058985784001,Q1_LeastVulnerable,0
